"date","open","close","increase","increPer","low","high","volume","amount","other","MA5","MA10","MA20","MA30","MA40","MA50","MA6"
"2016-07-08",3000.33,2988.09,-28.75,"-0.95%",2983.88,3001.55,168986864,20967266,"-",3003.44,2961.92,2917.94,2910.53,2889.85,2896.56,2915.46
"2016-07-11",2993.75,2994.92,6.82,"0.23%",2990.91,3022.94,224338224,27191650,"-",3004.71,2971.84,2926.03,2916.28,2893.82,2897.39,2914.27
"2016-07-12",2992.52,3049.38,54.46,"1.82%",2984.42,3049.68,259486288,28865676,"-",3013.31,2985.52,2936.39,2923.89,2899.38,2899.46,2913.72
"2016-07-13",3049.51,3060.69,11.31,"0.37%",3048.2,3069.05,253659376,27935088,"-",3021.99,2998.43,2945.06,2931.84,2904.62,2901.91,2913.43
"2016-07-14",3054.97,3054.02,-6.67,"-0.22%",3036.52,3057.05,180194800,20893902,"-",3029.42,3010.87,2954.12,2936.42,2909.88,2903.14,2913.77
"2016-07-15",3056.68,3054.3,0.28,"0.01%",3044.54,3062.68,172866400,20284056,"-",3042.66,3023.05,2962.58,2941.11,2916.05,2904.4,2913.96
"2016-07-18",3047.64,3043.56,-10.73,"-0.35%",3031.64,3058.32,177496560,20666772,"-",3052.39,3028.55,2970.32,2945.05,2921.97,2905.31,2915.14
"2016-07-19",3040.23,3036.6,-6.97,"-0.23%",3014.29,3043.6,155361472,18720672,"-",3049.83,3031.57,2978.22,2948.32,2927.25,2907.78,2916.54
"2016-07-20",3034.71,3027.9,-8.7,"-0.29%",3022.63,3043,138242816,17147292,"-",3043.28,3032.63,2984.34,2951.44,2931.85,2911.7,2917.68
"2016-07-21",3027.6,3039.01,11.11,"0.37%",3027.37,3053.33,163767360,20027846,"-",3040.27,3034.85,2991.69,2954.88,2937.29,2915.82,2919.22
"2016-07-22",3038.12,3012.82,-26.19,"-0.86%",3007.46,3039.27,162010176,19751734,"-",3031.98,3037.32,2999.62,2957.73,2942.23,2919.34,2920.02
"2016-07-25",3008.09,3015.83,3.01,"0.10%",3003.29,3027.12,144206576,17542200,"-",3026.43,3039.41,3005.62,2963.82,2947.06,2922.94,2921.06
"2016-07-26",3014.04,3050.17,34.34,"1.14%",3013.8,3050.61,156694512,18547446,"-",3029.15,3039.49,3012.51,2970.76,2952.79,2927.4,2922.8
"2016-07-27",3050.37,2992,-58.17,"-1.91%",2939.23,3057.42,280160896,31681138,"-",3021.97,3032.62,3015.53,2974.25,2957.03,2930.22,2923.7
"2016-07-28",2980.5,2994.32,2.32,"0.08%",2968.18,3003.36,190564944,21762700,"-",3013.03,3026.65,3018.76,2978.3,2958.97,2933.24,2923.72
"2016-07-29",2992.54,2979.34,-14.98,"-0.50%",2972.92,3000.05,150101536,17019856,"-",3006.33,3019.15,3021.1,2981.44,2960.62,2936.67,2923.53
"2016-08-01",2971.95,2953.39,-25.95,"-0.87%",2931.96,2972.88,147407760,16237268,"-",2993.84,3010.14,3019.34,2983.59,2961.32,2939.6,2922.78
"2016-08-02",2950.08,2971.28,17.89,"0.61%",2946.64,2971.28,115468904,12926688,"-",2978.07,3003.61,3017.59,2986.68,2962.14,2942.52,2923.75
"2016-08-03",2963.21,2978.46,7.18,"0.24%",2956.79,2981.16,141141328,15908826,"-",2975.36,2998.66,3015.65,2989.11,2963.25,2945.22,2926.19
"2016-08-04",2976.41,2982.43,3.97,"0.13%",2958.93,2982.86,133933304,15330797,"-",2972.98,2993,3013.93,2992.13,2964.41,2948.43,2928.69
"2016-08-05",2978.78,2976.7,-5.73,"-0.19%",2971.56,2991.68,141857104,16179598,"-",2972.45,2989.39,3013.36,2996.21,2965.65,2951.66,2931.02
"2016-08-08",2972.62,3004.28,27.58,"0.93%",2959.05,3004.72,155729840,17208966,"-",2982.63,2988.24,3013.82,2999.83,2969.93,2955.3,2933.82
"2016-08-09",3001.31,3025.68,21.4,"0.71%",2998.68,3025.91,169995456,18771686,"-",2993.51,2985.79,3012.64,3003.6,2974.51,2959.39,2937.13
"2016-08-10",3023.47,3018.75,-6.93,"-0.23%",3017.09,3033.2,164675168,18452518,"-",3001.57,2988.46,3010.54,3006.5,2977.8,2963.32,2939.93
"2016-08-11",3013.68,3002.64,-16.11,"-0.53%",3001.17,3038.05,161879488,17986152,"-",3005.61,2989.29,3007.97,3008.94,2981.05,2965.04,2942.58
"2016-08-12",3000.27,3050.67,48.03,"1.60%",2999.04,3051.05,168173664,17930490,"-",3020.4,2996.43,3007.79,3012.88,2985.19,2967.78,2946.63
"2016-08-15",3056.48,3125.2,74.53,"2.44%",3053.87,3137.48,297616512,32799114,"-",3044.59,3013.61,3011.87,3017.43,2991.1,2971.78,2951.94
"2016-08-16",3130.53,3110.04,-15.16,"-0.49%",3102.07,3140.44,278328928,30854486,"-",3061.46,3027.48,3015.55,3020.89,2996.88,2975.21,2956.68
"2016-08-17",3106.99,3109.55,-0.48,"-0.02%",3090.28,3114.25,213839648,24340526,"-",3079.62,3040.59,3019.63,3023.96,3001.98,2978.72,2961.11
"2016-08-18",3107.75,3104.11,-5.44,"-0.17%",3093.32,3125.58,229359088,25696968,"-",3099.91,3052.76,3022.88,3026.87,3007.29,2982.08,2965.82
"2016-08-19",3100.39,3108.1,3.99,"0.13%",3082.77,3113.34,194347456,21205096,"-",3111.4,3065.9,3027.65,3030.87,3013.63,2985.7,2970.7
"2016-08-22",3107.38,3084.81,-23.3,"-0.75%",3083.59,3112.74,185387936,20763888,"-",3103.32,3073.95,3031.1,3033.87,3018.36,2990.73,2975.08
"2016-08-23",3081.57,3089.71,4.9,"0.16%",3073.53,3101.11,161368960,17918348,"-",3099.26,3080.36,3033.07,3035.21,3022.79,2995.68,2979.55
"2016-08-24",3092.02,3085.88,-3.83,"-0.12%",3079.55,3097.15,145707440,16836252,"-",3094.52,3087.07,3037.77,3036.05,3026.65,2999.66,2983.94
"2016-08-25",3073.44,3068.33,-17.55,"-0.57%",3041.51,3073.44,174032976,20085974,"-",3087.37,3093.64,3041.47,3036.53,3030.11,3003.57,2986.47
"2016-08-26",3069.85,3070.31,1.98,"0.06%",3063.89,3087.65,149663904,17630950,"-",3079.81,3095.6,3046.02,3037.06,3033.56,3007.27,2989.09
"2016-08-29",3068.46,3070.03,-0.28,"-0.01%",3058.79,3074.94,144500016,16639735,"-",3076.85,3090.09,3051.85,3037.94,3035.6,3010.89,2991.5
"2016-08-30",3071.44,3074.68,4.65,"0.15%",3065.97,3082.99,140434816,16387883,"-",3073.85,3086.55,3057.02,3039.21,3037.3,3014.82,2993.77
"2016-08-31",3072.92,3085.49,10.81,"0.35%",3063.4,3087.7,141368608,16898612,"-",3073.77,3084.14,3062.37,3041.13,3039.01,3018.42,2996.29
"2016-09-01",3083.96,3063.31,-22.19,"-0.72%",3062.88,3088.7,155191088,17709330,"-",3072.76,3080.06,3066.41,3041.94,3040.17,3021.84,2998.41
"2016-09-02",3057.49,3067.35,4.05,"0.13%",3050.49,3072.53,150446912,17059214,"-",3072.17,3075.99,3070.95,3043.76,3042.15,3026.1,3000.75
"2016-09-05",3070.71,3072.1,4.74,"0.15%",3065.33,3085.49,144963312,16124368,"-",3072.59,3074.72,3074.34,3045.64,3044.08,3029.63,3004.73
"2016-09-06",3071.06,3090.71,18.62,"0.61%",3053.19,3095.51,172908528,19305774,"-",3075.79,3074.82,3077.59,3046.99,3045.11,3033.2,3008.87
"2016-09-07",3091.33,3091.93,1.22,"0.04%",3087.88,3105.68,186956752,20716212,"-",3077.08,3075.42,3081.25,3050.32,3045.89,3036.4,3012.28
"2016-09-08",3089.95,3095.95,4.03,"0.13%",3083.9,3096.78,145883776,16594448,"-",3083.61,3078.19,3085.91,3053.71,3046.94,3039.73,3016
"2016-09-09",3095.43,3078.85,-17.1,"-0.55%",3078.22,3101.79,160692928,18205624,"-",3085.91,3079.04,3087.32,3057.02,3047.56,3042.66,3019.23
"2016-09-12",3037.51,3021.98,-56.88,"-1.85%",2999.93,3040.95,206012096,22184656,"-",3075.88,3074.23,3082.16,3059.31,3047.02,3043.32,3021.45
"2016-09-13",3025.03,3023.51,1.53,"0.05%",3008.74,3029.72,135387584,15279130,"-",3062.44,3069.12,3077.83,3061.05,3046.69,3043.67,3023.87
"2016-09-14",3008.9,3002.85,-20.66,"-0.68%",2995.42,3017.94,133413400,14814898,"-",3044.63,3060.85,3072.5,3061.86,3046.06,3043.38,3025.49
"2016-09-19",3005.32,3026.05,23.2,"0.77%",3005.32,3026.65,119225024,13316882,"-",3030.65,3057.13,3068.6,3063.32,3045.74,3043.56,3027.72
"2016-09-20",3027.17,3023,-3.05,"-0.10%",3015.88,3027.82,118924112,13966230,"-",3019.48,3052.69,3064.34,3064.86,3045.99,3044.26,3030.54
"2016-09-21",3021.58,3025.87,2.87,"0.10%",3017.54,3032.45,115721216,13413373,"-",3020.26,3048.07,3061.39,3065.58,3046.25,3044.88,3032.7
"2016-09-22",3038.42,3042.31,16.44,"0.54%",3035.07,3054.44,139309552,15903107,"-",3024.02,3043.23,3059.02,3066.14,3046.05,3044.74,3034.87
"2016-09-23",3044.79,3033.9,-8.42,"-0.28%",3032.8,3046.8,125590976,14737773,"-",3030.23,3037.43,3056.43,3066.64,3047.1,3044.2,3036.57
"2016-09-26",3028.24,2980.43,-53.47,"-1.76%",2980.12,3028.24,144330288,16225724,"-",3021.1,3025.87,3052.03,3065.9,3046.75,3042.73,3037.42
"2016-09-27",2974.59,2998.17,17.74,"0.60%",2969.13,2998.23,121701448,13337271,"-",3016.14,3017.81,3048.42,3064.15,3047.22,3041.61,3038.51
"2016-09-28",3000.7,2987.86,-10.31,"-0.34%",2984.32,3000.7,104625696,11643738,"-",3008.53,3014.39,3044.32,3059.57,3048.08,3040.49,3038.5
"2016-09-29",2992.17,2998.48,10.63,"0.36%",2991.91,3009.2,113213920,12272857,"-",2999.77,3011.89,3040.51,3055.85,3048.76,3039.73,3038.37
"2016-09-30",2994.25,3004.7,6.22,"0.21%",2993.06,3009.2,101333568,11279454,"-",2993.93,3012.08,3036.47,3052.36,3049.42,3039.27,3038.16
"2016-10-10",3020.46,3048.14,43.44,"1.45%",3014.62,3048.24,160051104,17552180,"-",3007.47,3014.29,3035.71,3050.49,3051.06,3039.45,3038.68
"2016-10-11",3051.62,3065.25,17.11,"0.56%",3048.02,3066.1,167273488,18378766,"-",3020.89,3018.51,3035.6,3049.06,3053.27,3040.5,3039.97
"2016-10-12",3057.32,3058.5,-6.75,"-0.22%",3048.89,3060.51,142493568,15998296,"-",3035.01,3021.77,3034.92,3048.19,3054.63,3041.35,3041.03
"2016-10-13",3057.97,3061.35,2.85,"0.09%",3052.64,3065,154756720,16633587,"-",3047.59,3023.68,3033.45,3047.24,3055.52,3041.57,3041.23
"2016-10-14",3056.99,3063.81,2.46,"0.08%",3043.18,3064.79,155373696,16379299,"-",3059.41,3026.67,3032.05,3046.51,3056.65,3043.01,3041.28
"2016-10-17",3064.69,3041.17,-22.64,"-0.74%",3033.75,3068.81,163733264,18059408,"-",3058.02,3032.74,3029.31,3045.6,3057.61,3043.95,3041.06
"2016-10-18",3037.4,3083.88,42.71,"1.40%",3037.4,3084.19,182042464,19603614,"-",3061.74,3041.31,3029.56,3046.05,3058.44,3046.04,3041.56
"2016-10-19",3085.75,3084.72,0.84,"0.03%",3076.77,3096.22,182470144,19748114,"-",3066.99,3051,3032.7,3046.54,3057.43,3048.67,3042.24
"2016-10-20",3084.91,3084.46,-0.26,"-0.01%",3076.29,3089.68,160691360,17767454,"-",3071.61,3059.6,3035.75,3046.87,3056.79,3050.93,3043.04
"2016-10-21",3081.39,3090.94,6.48,"0.21%",3069.27,3101.85,187388064,20195366,"-",3077.03,3068.22,3040.15,3047.05,3056.32,3053.18,3044.09
"2016-10-24",3092.05,3128.25,37.31,"1.21%",3090.79,3137.03,240522336,25035440,"-",3094.45,3076.23,3045.26,3049.22,3056.93,3056.09,3045.58
"2016-10-25",3127.97,3131.94,3.69,"0.12%",3121.05,3132.5,203380896,22086146,"-",3104.06,3082.9,3050.71,3051.37,3057.52,3059.2,3047.56
"2016-10-26",3129.84,3116.31,-15.63,"-0.50%",3110.39,3129.84,191663264,21576772,"-",3110.38,3088.68,3055.23,3052.84,3058.31,3061.44,3049.24
"2016-10-27",3112.6,3112.35,-3.96,"-0.13%",3100.39,3114.76,158008784,18223712,"-",3115.96,3093.78,3058.73,3053.56,3058.88,3063.17,3050.28
"2016-10-28",3111.7,3104.27,-8.08,"-0.26%",3101.24,3128.64,181774128,21259302,"-",3118.62,3097.83,3062.25,3053.98,3059.34,3064.88,3052.15
"2016-10-31",3097.19,3100.49,-3.78,"-0.12%",3081.07,3102.3,151506752,17842774,"-",3113.07,3103.76,3068.25,3054.13,3060.14,3066.84,3053.92
"2016-11-01",3101.66,3122.44,21.94,"0.71%",3097.04,3122.61,160232032,19583160,"-",3111.17,3107.62,3074.47,3055.58,3061.44,3068.28,3056.3
"2016-11-02",3115.73,3102.73,-19.7,"-0.63%",3099.82,3118.98,182722064,22167654,"-",3108.46,3109.42,3080.21,3058.27,3062.26,3067.83,3058.79
"2016-11-03",3096.76,3128.94,26.2,"0.84%",3094.1,3140.93,222986256,26582036,"-",3111.77,3113.87,3086.73,3061.79,3063.62,3068.21,3061.42
"2016-11-04",3126.35,3125.32,-3.62,"-0.12%",3119.54,3141.33,197683200,23904326,"-",3115.98,3117.3,3092.76,3065.87,3064.61,3068.52,3063.87
"2016-11-07",3124.89,3133.33,8.02,"0.26%",3117.1,3139.2,179418480,21060232,"-",3122.55,3117.81,3097.02,3069.44,3066.36,3069.1,3066.38
"2016-11-08",3140.94,3147.89,14.55,"0.46%",3134.95,3156.88,190846976,22158512,"-",3127.64,3119.41,3101.15,3073.61,3068.38,3069.9,3069.23
"2016-11-09",3146.08,3128.37,-19.52,"-0.62%",3096.95,3146.95,241114944,27722940,"-",3132.77,3120.61,3104.65,3077.02,3069.79,3070.77,3071.3
"2016-11-10",3148.54,3171.28,42.91,"1.37%",3148.54,3172.31,244192608,28599282,"-",3141.24,3126.51,3110.14,3081.32,3071.8,3072.4,3073.73
"2016-11-11",3169.4,3196.04,24.76,"0.78%",3166.07,3202.74,310854560,34377392,"-",3155.38,3135.68,3116.76,3086.73,3074.4,3074.61,3076.68
"2016-11-14",3187.71,3210.37,14.33,"0.45%",3186.8,3221.46,329608320,34697460,"-",3170.79,3146.67,3125.22,3094.39,3077.26,3077.45,3080.15
"2016-11-15",3209.95,3206.99,-3.39,"-0.11%",3195.04,3214.29,240886352,26700388,"-",3182.61,3155.13,3131.37,3101.35,3080.47,3080.18,3082.75
"2016-11-16",3208.5,3205.06,-1.93,"-0.06%",3195.41,3210.89,221766976,24485450,"-",3197.95,3165.36,3137.39,3108.59,3085.04,3082.88,3084.08
"2016-11-17",3198.5,3208.45,3.4,"0.11%",3187.21,3211.05,214206240,22677586,"-",3205.38,3173.31,3143.59,3115.59,3089.67,3085.56,3085.72
"2016-11-18",3207.19,3192.86,-15.6,"-0.49%",3187.5,3212.39,209826624,23535206,"-",3204.75,3180.06,3148.68,3121.86,3094.42,3087.7,3087.11
"2016-11-21",3188.5,3218.15,25.29,"0.79%",3188.28,3229.76,230652848,26317782,"-",3206.3,3188.55,3153.18,3127.53,3099.22,3090.8,3089.01
"2016-11-22",3220.98,3248.35,30.2,"0.94%",3220.98,3249.68,261631552,29248484,"-",3214.57,3198.59,3159,3133.63,3104.85,3094.42,3091.35
"2016-11-23",3247.94,3241.14,-7.22,"-0.22%",3231.59,3262.88,249959584,27794246,"-",3221.79,3209.87,3165.24,3139.72,3110.23,3097.8,3093.95
"2016-11-24",3237.43,3241.74,0.6,"0.02%",3232.87,3257.86,232324528,26722472,"-",3228.45,3216.91,3171.71,3145.73,3115.22,3100.82,3096.49
"2016-11-25",3241.24,3261.94,20.2,"0.62%",3209.6,3262.44,233921600,25911704,"-",3242.26,3223.5,3179.59,3152.34,3120.92,3104.22,3099.42
"2016-11-28",3270.05,3277,15.06,"0.46%",3267.67,3288.34,281551264,30046014,"-",3254.03,3230.17,3188.42,3160.2,3128.34,3107.84,3102.9
"2016-11-29",3269.23,3282.92,5.92,"0.18%",3263.4,3301.21,320836288,34814936,"-",3260.95,3237.76,3196.44,3166.83,3135.45,3111.93,3106.44
"2016-11-30",3272.14,3250.03,-32.89,"-1.00%",3239.52,3277.27,243576048,26280874,"-",3262.73,3242.26,3203.81,3172.35,3142.01,3116.49,3109.44
"2016-12-01",3257.03,3273.31,23.27,"0.72%",3256.26,3279.67,237759856,26155394,"-",3269.04,3248.74,3211.03,3178.64,3148.88,3121.48,3112.75
"2016-12-02",3270.12,3243.84,-29.47,"-0.90%",3235.28,3279.71,259567200,28155910,"-",3265.42,3253.84,3216.95,3183.74,3154.86,3126.3,3115.39
"2016-12-05",3203.78,3204.71,-39.13,"-1.21%",3194.88,3219.52,223010384,23859802,"-",3250.96,3252.5,3220.52,3186.29,3158.77,3129.88,3117.75
"2016-12-06",3202.03,3199.65,-5.06,"-0.16%",3196.52,3215.31,157572688,17717016,"-",3234.31,3247.63,3223.11,3188.54,3162.13,3133.41,3119.96
"2016-12-07",3198.47,3222.24,22.59,"0.71%",3189.49,3222.43,169072848,18944386,"-",3228.75,3245.74,3227.8,3192.07,3166.23,3137.34,3122.46
"2016-12-08",3225.55,3215.37,-6.88,"-0.21%",3211.47,3228.12,170710176,19780206,"-",3217.16,3243.1,3230.01,3195.51,3170.08,3140.8,3124.54
"2016-12-09",3209.34,3232.88,17.52,"0.54%",3207.04,3244.8,204023952,22638714,"-",3214.97,3240.19,3231.85,3199.79,3174.3,3144.78,3126.88
"2016-12-12",3233.67,3152.97,-79.91,"-2.47%",3149.9,3245.09,274708448,29426014,"-",3204.62,3227.79,3228.98,3201.54,3177.1,3148.23,3127.83
"2016-12-13",3138.99,3155.04,2.07,"0.07%",3118.71,3162.5,185164496,20317546,"-",3195.7,3215,3226.38,3202.63,3178.88,3151.36,3129.1
"2016-12-14",3149.38,3140.53,-14.51,"-0.46%",3136.35,3170.02,201358896,21920616,"-",3179.36,3204.05,3223.16,3203.89,3180.27,3154.42,3131.08
"2016-12-15",3125.76,3117.68,-22.85,"-0.73%",3100.91,3138.78,189990624,21286324,"-",3159.82,3188.49,3218.62,3203.52,3181.1,3156.8,3132.65
"2016-12-16",3111.51,3122.98,5.3,"0.17%",3106.35,3128.87,164988704,18984476,"-",3137.84,3176.4,3215.12,3203.44,3181.9,3159.17,3134.65
"2016-12-19",3120.7,3118.08,-4.9,"-0.16%",3110.08,3125.28,154169712,17450024,"-",3130.86,3167.74,3210.12,3202.93,3181.65,3160.57,3136.19
"2016-12-20",3115.9,3102.88,-15.21,"-0.49%",3084.8,3117.01,157426752,17161188,"-",3120.43,3158.06,3202.85,3201.43,3180.92,3161.32,3137.52
"2016-12-21",3107.24,3137.43,34.55,"1.11%",3107.24,3140.25,186706624,20424782,"-",3119.81,3149.58,3197.66,3201.73,3181.45,3162.9,3139.38
"2016-12-22",3132.16,3139.56,2.13,"0.07%",3126.89,3143.17,167804992,18598156,"-",3124.19,3142,3192.55,3200.67,3182.13,3164.46,3141
"2016-12-23",3134.93,3110.15,-29.4,"-0.94%",3103.75,3138.4,166176768,18928118,"-",3121.62,3129.73,3184.96,3197.81,3182.28,3165.39,3142.27
"2016-12-26",3095.58,3122.57,12.41,"0.40%",3068.42,3122.88,152571888,17055560,"-",3122.52,3126.69,3177.24,3194.88,3182.83,3167.02,3144.64
"2016-12-27",3117.39,3114.66,-7.9,"-0.25%",3113.75,3127.88,141528928,16219392,"-",3124.87,3122.65,3168.83,3191.81,3182.64,3167.63,3146.58
"2016-12-28",3113.77,3102.24,-12.43,"-0.40%",3094.55,3118.78,135727088,15432965,"-",3117.84,3118.82,3161.44,3188.38,3182.62,3167.98,3148.49
"2016-12-29",3095.84,3096.1,-6.14,"-0.20%",3087.34,3111.8,132623288,14991919,"-",3109.14,3116.66,3152.58,3184.63,3181.8,3168.22,3150.11
"2016-12-30",3097.35,3103.64,7.54,"0.24%",3089.99,3108.84,133267128,15173278,"-",3107.84,3114.73,3145.57,3181.66,3181.26,3168.47,3151.76
"2017-01-03",3105.31,3135.92,32.28,"1.04%",3105.31,3136.46,141567184,15988715,"-",3110.51,3116.51,3142.13,3178.92,3181.33,3168.62,3153.22
"2017-01-04",3133.79,3158.79,22.87,"0.73%",3130.11,3160.1,167860848,19591428,"-",3119.34,3122.11,3140.09,3175.93,3181.6,3169.16,3154.78
"2017-01-05",3157.91,3165.41,6.62,"0.21%",3154.28,3168.5,174727632,19969202,"-",3131.97,3124.9,3137.24,3173.41,3182.52,3170.14,3156.57
"2017-01-06",3163.78,3154.32,-11.09,"-0.35%",3153.03,3172.03,183708960,20729604,"-",3143.62,3126.38,3134.19,3170.49,3182.1,3170.98,3158.11
"2017-01-09",3148.53,3171.24,16.92,"0.54%",3147.74,3173.14,171714080,19211058,"-",3157.14,3132.49,3131.11,3167.47,3181.48,3172.32,3159.91
"2017-01-10",3167.57,3161.67,-9.56,"-0.30%",3157.33,3174.58,179759200,19496322,"-",3162.29,3136.4,3131.54,3163.63,3180.26,3173.54,3161.91
"2017-01-11",3156.69,3136.75,-24.92,"-0.79%",3136.27,3167.03,178362224,18918646,"-",3157.88,3138.61,3130.63,3158.75,3178.51,3173.83,3162.79
"2017-01-12",3133.6,3119.29,-17.46,"-0.56%",3115.98,3144.97,148889248,16192230,"-",3148.65,3140.31,3129.57,3154.4,3176.36,3174.16,3163.37
"2017-01-13",3116.08,3112.76,-6.52,"-0.21%",3102.16,3130.51,156274224,17443854,"-",3140.34,3141.98,3129.32,3149.05,3173.97,3173.84,3163.84
"2017-01-16",3104.49,3103.43,-9.34,"-0.30%",3044.29,3105.14,257886000,26282604,"-",3126.78,3141.96,3128.34,3144.36,3171.73,3173.4,3164.05
"2017-01-17",3087.03,3108.77,5.35,"0.17%",3072.34,3108.91,136157856,15475756,"-",3116.2,3139.24,3127.88,3141.17,3169,3172.91,3163.73
"2017-01-18",3104.77,3113.01,4.24,"0.14%",3098.59,3123.72,131780128,14454673,"-",3111.45,3134.66,3128.39,3138.28,3165.62,3172.21,3163.41
"2017-01-19",3104.97,3101.3,-11.71,"-0.38%",3094.01,3115.78,123851416,13928047,"-",3107.85,3128.25,3126.58,3134.25,3162.12,3171.67,3163.16
"2017-01-20",3095.82,3123.14,21.84,"0.70%",3095.21,3125.66,122366784,14147181,"-",3109.93,3125.14,3125.76,3131.17,3159.16,3170.71,3163.34
"2017-01-23",3125.42,3136.77,13.64,"0.44%",3125.42,3145.84,132660384,14814573,"-",3116.6,3121.69,3127.09,3127.97,3156.03,3169.52,3163.88
"2017-01-24",3134.59,3142.55,5.78,"0.18%",3131.22,3149.53,125973880,13455385,"-",3123.35,3119.78,3128.09,3127.62,3152.66,3168.17,3164.58
"2017-01-25",3137.65,3149.55,7,"0.22%",3133.19,3151.47,112073832,12676583,"-",3130.66,3121.06,3129.83,3127.44,3149.33,3167.02,3165.03
"2017-01-26",3149.22,3159.17,9.61,"0.31%",3148.91,3163.1,113876776,12501320,"-",3142.24,3125.04,3132.68,3128.06,3147.06,3166.1,3165.98
"2017-02-03",3160.08,3140.17,-19,"-0.60%",3136.01,3162.68,92224736,10802366,"-",3145.64,3127.79,3134.88,3128.81,3143.73,3164.73,3166.16
"2017-02-06",3143.09,3156.98,16.81,"0.54%",3135.39,3158.84,127198280,15006769,"-",3149.68,3133.14,3137.55,3129.94,3141.56,3164.02,3166.69
"2017-02-07",3154.4,3153.09,-3.9,"-0.12%",3140.04,3159.54,128337440,15255909,"-",3151.79,3137.57,3138.41,3131.11,3140.27,3162.71,3167.02
"2017-02-08",3148.09,3166.98,13.89,"0.44%",3132.03,3167.45,144920192,17085412,"-",3155.28,3142.97,3138.82,3133.25,3139.45,3161.09,3167.34
"2017-02-09",3164.69,3183.18,16.2,"0.51%",3162.57,3186.84,191640336,20972316,"-",3160.08,3151.16,3139.71,3134.77,3138.48,3159.93,3168.25
"2017-02-10",3183.01,3196.7,13.52,"0.42%",3182.8,3205.05,239348928,24577216,"-",3171.39,3158.51,3141.83,3136.68,3138.01,3159.03,3168.67
"2017-02-13",3198.99,3216.84,20.14,"0.63%",3198.99,3219.41,220191504,23615876,"-",3183.36,3166.52,3144.11,3140.23,3137.61,3158.12,3169.02
"2017-02-14",3216.14,3217.93,1.09,"0.03%",3205.29,3219.4,188798096,20425382,"-",3196.33,3174.06,3146.92,3143.41,3139.23,3156.94,3169.15
"2017-02-15",3215.46,3212.99,-4.94,"-0.15%",3206.56,3236,241507696,25796524,"-",3205.53,3180.4,3150.73,3146.69,3140.68,3155.54,3169.25
"2017-02-16",3210.36,3229.62,16.63,"0.52%",3207.79,3230.28,216955952,22658760,"-",3214.82,3187.45,3156.25,3150.94,3142.91,3155.14,3169.66
"2017-02-17",3227.71,3202.08,-27.54,"-0.85%",3199.42,3238.4,226228176,24857276,"-",3215.89,3193.64,3160.71,3154.47,3145.02,3153.71,3169.55
"2017-02-20",3198.96,3239.96,37.89,"1.18%",3198.96,3241.46,232152112,25027614,"-",3220.52,3201.94,3167.54,3159.01,3147.94,3153.63,3170.34
"2017-02-21",3242.22,3253.33,13.36,"0.41%",3239.88,3254.34,211673072,23355118,"-",3227.6,3211.96,3174.77,3162.93,3151.32,3154.61,3170.92
"2017-02-22",3252.69,3261.22,7.89,"0.24%",3243.84,3261.38,207453776,23481532,"-",3237.24,3221.38,3182.18,3166.34,3155.28,3155.84,3171.14
"2017-02-23",3258.83,3251.38,-9.84,"-0.30%",3236.35,3264.08,209179792,23682258,"-",3241.59,3228.2,3189.68,3169.21,3158.13,3156.42,3171.31
"2017-02-24",3246.86,3253.43,2.06,"0.06%",3233.53,3253.96,186406352,21383904,"-",3251.86,3233.88,3196.2,3172.51,3160.98,3157.18,3171.5
"2017-02-27",3249.19,3228.66,-24.77,"-0.76%",3224.09,3251.65,182581056,21139572,"-",3249.6,3235.06,3200.79,3174.42,3163.94,3157.1,3170.95
"2017-02-28",3225.97,3241.73,13.07,"0.40%",3225.97,3242.68,151244320,18601928,"-",3247.28,3237.44,3205.75,3177.09,3166.92,3158.87,3170.36
"2017-03-01",3240.07,3246.93,5.2,"0.16%",3237.87,3259.98,190677552,22594096,"-",3244.43,3240.83,3210.62,3180.76,3170.23,3160.71,3169.76
"2017-03-02",3250.52,3230.03,-16.91,"-0.52%",3228.66,3256.81,181215072,22304396,"-",3240.16,3240.87,3214.16,3184.46,3173.42,3162.5,3169.43
"2017-03-03",3219.2,3218.31,-11.72,"-0.36%",3206.61,3221.16,157082368,19270792,"-",3233.13,3242.5,3218.07,3187.97,3176.48,3164.51,3168.51
"2017-03-06",3217.33,3233.87,15.55,"0.48%",3215.07,3234.66,156092160,19376918,"-",3234.17,3241.89,3221.91,3192.32,3179.73,3166.73,3168.34
"2017-03-07",3233.09,3242.41,8.54,"0.26%",3226.82,3242.66,164064240,20993120,"-",3234.31,3240.8,3226.38,3196.78,3182.39,3169.22,3168.97
"2017-03-08",3240.53,3240.66,-1.74,"-0.05%",3230.61,3245.3,160731392,19822578,"-",3233.06,3238.74,3230.06,3201.03,3184.44,3171.97,3169.66
"2017-03-09",3233.7,3216.75,-23.92,"-0.74%",3205.28,3233.88,167371104,19921764,"-",3230.4,3235.28,3231.74,3204.88,3185.72,3173.56,3169.56
"2017-03-10",3213.73,3212.76,-3.99,"-0.12%",3208.45,3222.32,136672752,17366318,"-",3229.29,3231.21,3232.54,3207.87,3187.18,3175.02,3169.52
"2017-03-13",3209.45,3237.02,24.26,"0.76%",3193.16,3237.12,163673760,20691974,"-",3229.92,3232.05,3233.55,3211.21,3188.83,3177.56,3169.59
