"date","open","close","increase","increPer","low","high","volume","amount","other","MA5","MA10","MA20","MA30","MA40","MA50","MA6"
"2016-06-28",10330.12,10463.45,85.88,"0.83%",10309.23,10475.76,268308768,45391260,"-",10308.39,10236.72,10195.48,10071.26,10065.98,10111.21,10187.29
"2016-06-29",10499.91,10460.97,-2.48,"-0.02%",10434.24,10527.69,249559904,42086880,"-",10340.99,10265.43,10230.08,10089.63,10073.97,10105.76,10187.39
"2016-06-30",10474.93,10489.99,29.02,"0.28%",10435.53,10509.99,223147008,38768644,"-",10387.94,10302.92,10246.59,10109,10075.17,10104.18,10189.23
"2016-07-01",10506.22,10458.43,-31.56,"-0.30%",10436.6,10555.95,204800592,34732948,"-",10450.08,10330.51,10259.05,10134.45,10076.06,10101.3,10186.19
"2016-07-04",10369.69,10609.86,151.43,"1.45%",10362.85,10631.57,254107840,40553004,"-",10496.54,10369.31,10275.84,10163.66,10079.46,10110.2,10184.96
"2016-07-05",10598.42,10602.77,-7.09,"-0.07%",10546.7,10626.02,263764208,43743144,"-",10524.4,10416.4,10288.73,10189.86,10092.01,10121.08,10186.59
"2016-07-06",10567.67,10641.65,38.88,"0.37%",10538.1,10641.65,249830752,41705228,"-",10560.54,10450.77,10302.66,10213.98,10113.29,10130.88,10190.39
"2016-07-07",10612.23,10620.58,-21.07,"-0.20%",10526.81,10662.71,280981984,46329564,"-",10586.66,10487.3,10316.3,10240.6,10133.98,10141.15,10190.58
"2016-07-08",10613.71,10611.8,-8.78,"-0.08%",10560.31,10672.92,226836464,38050196,"-",10617.33,10533.71,10331.05,10268.18,10154.74,10149.19,10191.88
"2016-07-11",10633.62,10594.82,-16.98,"-0.16%",10587.96,10734.34,262658128,42796984,"-",10614.32,10555.43,10367.66,10293.8,10174.7,10157.6,10190.38
"2016-07-12",10583.17,10757.85,163.03,"1.54%",10487.55,10757.84,283692416,44622220,"-",10645.34,10584.87,10410.8,10325.27,10199.67,10169.76,10190.15
"2016-07-13",10794.5,10853.56,95.72,"0.89%",10772.83,10890.02,285320800,44976552,"-",10687.72,10624.13,10444.78,10361.43,10223.25,10184,10192.15
"2016-07-14",10834.9,10854.14,0.58,"0.01%",10786.49,10866.44,235098208,37900872,"-",10734.43,10660.55,10481.73,10384.57,10246.89,10192.25,10196.91
"2016-07-15",10854.5,10823.21,-30.92,"-0.28%",10774.54,10869.07,225067248,36528612,"-",10776.72,10697.02,10513.77,10405.04,10275.1,10200.25,10200.58
"2016-07-18",10793.17,10762,-61.21,"-0.57%",10708.74,10835.3,218879280,35102076,"-",10810.15,10712.24,10540.77,10421.31,10300.8,10206.01,10210.54
"2016-07-19",10753.87,10778.25,16.25,"0.15%",10661.39,10783.22,200363648,32946796,"-",10814.23,10729.79,10573.09,10435.75,10324.84,10219.57,10222.53
"2016-07-20",10775.56,10759.86,-18.39,"-0.17%",10740.59,10818.95,201056496,33386192,"-",10795.49,10741.61,10596.19,10448.98,10345.88,10238.96,10232.66
"2016-07-21",10758.33,10787.21,27.35,"0.25%",10746.88,10872.34,215917936,35659052,"-",10782.11,10758.27,10622.78,10463.62,10370.02,10258.84,10244
"2016-07-22",10782.24,10708.57,-78.64,"-0.73%",10700.11,10801.47,206967168,33735500,"-",10759.18,10767.95,10650.83,10476.68,10393.12,10277.38,10252.32
"2016-07-25",10684.55,10718.36,9.29,"0.09%",10668.64,10778.73,190553296,31162388,"-",10750.45,10780.3,10667.87,10505.21,10415.43,10295.82,10261.39
"2016-07-26",10714.75,10846.74,128.38,"1.20%",10713.7,10847.42,186039376,29426294,"-",10764.15,10789.19,10687.03,10536.93,10441.25,10317.57,10273
"2016-07-27",10858.7,10406.15,-446.06,"-4.11%",10289.96,10873.26,315792032,48497676,"-",10693.41,10744.45,10684.29,10544.67,10457.19,10327.49,10277.41
"2016-07-28",10386.83,10393.91,-11.94,"-0.11%",10262.3,10481.69,215960560,33556636,"-",10614.75,10698.43,10679.49,10553.96,10463.04,10337.19,10276.61
"2016-07-29",10384.4,10329.44,-66.86,"-0.64%",10294.5,10411.13,165496256,25725410,"-",10538.92,10649.05,10673.04,10558.86,10466.04,10349.89,10275.05
"2016-08-01",10289.89,10185.48,-143.96,"-1.39%",10086.64,10290.05,171711760,25509102,"-",10432.34,10591.4,10651.82,10557.65,10463.83,10358.92,10270.25
"2016-08-02",10173.34,10246.91,61.43,"0.60%",10157.85,10246.91,125821304,18972798,"-",10312.38,10538.26,10634.02,10561.48,10461.38,10367.52,10272.68
"2016-08-03",10229.47,10281.25,30.7,"0.30%",10205.98,10295.76,150021872,22281112,"-",10287.4,10490.4,10616,10560.92,10459.33,10374.79,10280.86
"2016-08-04",10272.72,10366.5,85.25,"0.83%",10235.7,10376.21,166288112,25151008,"-",10281.92,10448.33,10603.3,10564.63,10459.8,10385.68,10290.42
"2016-08-05",10368.8,10342.28,-24.22,"-0.23%",10333.32,10420.42,159042496,24047528,"-",10284.48,10411.7,10589.82,10571.12,10460.44,10396.84,10299.77
"2016-08-08",10315,10468.89,126.61,"1.22%",10259.3,10468.88,168014416,24218102,"-",10341.17,10386.76,10583.53,10574.16,10475.59,10409.69,10310.98
"2016-08-09",10466.04,10564.78,95.9,"0.92%",10457.82,10564.78,184955200,27559988,"-",10404.74,10358.56,10573.87,10577.54,10492.33,10424.71,10324.4
"2016-08-10",10558.49,10511.75,-53.02,"-0.50%",10510.91,10594.77,184985392,27969064,"-",10450.84,10369.12,10556.78,10579.23,10500.78,10439.57,10334.43
"2016-08-11",10496.43,10390.96,-120.2,"-1.14%",10390.96,10526.35,180178480,27048890,"-",10455.73,10368.82,10533.63,10575.93,10507.68,10444.19,10342.47
"2016-08-12",10373.05,10528.1,137.14,"1.32%",10364.47,10528.1,169956768,24736628,"-",10492.9,10388.69,10518.87,10578.25,10516.32,10450.57,10356.35
"2016-08-15",10556.4,10822.11,294.01,"2.79%",10552.95,10862.96,285306880,42314828,"-",10563.54,10452.35,10521.88,10585.33,10531.32,10461.53,10374.49
"2016-08-16",10845.62,10882.95,60.84,"0.56%",10845.07,10913.22,261239936,40105472,"-",10627.17,10515.96,10527.11,10594.67,10550.1,10472.29,10392.26
"2016-08-17",10879.99,10890.69,7.74,"0.07%",10832.78,10936.58,239624640,37514868,"-",10702.96,10576.9,10533.65,10602.97,10564.92,10482.85,10408.47
"2016-08-18",10873.65,10879.2,-11.49,"-0.11%",10834.01,10946.74,254258448,37834916,"-",10800.61,10628.17,10538.25,10611.59,10580.52,10493.47,10426.1
"2016-08-19",10865.38,10872.71,-6.49,"-0.06%",10819.8,10911.77,215165088,32452532,"-",10869.53,10681.21,10546.46,10620.29,10598.64,10504.59,10444.23
"2016-08-22",10869.06,10731.4,-141.31,"-1.30%",10731.2,10894.84,214013056,32666366,"-",10851.39,10707.47,10547.11,10624.84,10607.49,10521.97,10459.32
"2016-08-23",10720.5,10750.29,18.89,"0.18%",10680.1,10793.37,189050800,28093910,"-",10824.86,10726.02,10542.29,10624.59,10614.66,10539.07,10474.93
"2016-08-24",10751.35,10760.44,10.15,"0.09%",10732.92,10815.26,183004992,28066090,"-",10798.81,10750.89,10560,10621.48,10622.15,10550.8,10491.46
"2016-08-25",10694.34,10679.15,-81.29,"-0.76%",10564.36,10699.25,200663104,31023068,"-",10758.8,10779.7,10574.26,10615.65,10626.88,10562.08,10500.11
"2016-08-26",10703.32,10693.75,14.6,"0.14%",10675.6,10785,187552256,29893968,"-",10723.01,10796.27,10592.48,10611.34,10632.76,10572.31,10508.19
"2016-08-29",10690.95,10724.4,30.65,"0.29%",10682.26,10757.26,167850192,26547258,"-",10721.61,10786.5,10619.43,10610.08,10635.62,10582.36,10515.69
"2016-08-30",10732.77,10729.12,4.72,"0.04%",10713.75,10787.32,165372528,25855784,"-",10717.37,10771.12,10643.54,10608.45,10638.78,10594.3,10522.1
"2016-08-31",10730.55,10757.88,28.76,"0.27%",10679.65,10776.32,173134784,27216454,"-",10716.86,10757.83,10667.37,10608.38,10641.69,10603.5,10528.68
"2016-09-01",10759.76,10669.51,-88.37,"-0.82%",10669.51,10765.51,179543248,27778568,"-",10714.93,10736.87,10682.52,10604.46,10642.91,10611.79,10534.04
"2016-09-02",10666.1,10640.42,-29.09,"-0.27%",10592.08,10727.88,164618272,26032434,"-",10704.27,10713.64,10697.43,10602.18,10643.62,10621.64,10539.43
"2016-09-05",10682.71,10695.45,55.03,"0.52%",10674.96,10756.43,163252496,24883460,"-",10698.48,10710.04,10708.75,10601.42,10646.14,10628,10553.31
"2016-09-06",10714.54,10861.5,166.05,"1.55%",10623.99,10861.5,216823936,33942356,"-",10724.95,10721.16,10723.59,10601.91,10648.73,10635.96,10569.42
"2016-09-07",10860.12,10838.72,-22.78,"-0.21%",10827.25,10903.64,232756176,35353208,"-",10741.12,10728.99,10739.94,10616.33,10648.36,10643.51,10580.5
"2016-09-08",10830.05,10851.19,12.48,"0.12%",10795.87,10863.96,183177088,28312984,"-",10777.46,10746.19,10762.95,10631.57,10648.29,10650.74,10592.77
"2016-09-09",10855.29,10762.79,-88.4,"-0.81%",10762.79,10877.09,195540112,29912724,"-",10801.93,10753.1,10774.68,10646.02,10646.78,10656.83,10602.44
"2016-09-12",10578.78,10461.58,-301.21,"-2.80%",10460.51,10619.89,219043248,31830120,"-",10755.16,10726.82,10756.66,10655.22,10639.27,10653.86,10606.43
"2016-09-13",10519.02,10514.58,53,"0.51%",10460.13,10545.2,163278432,24417392,"-",10685.77,10705.36,10738.24,10664.14,10632.67,10652.1,10612.81
"2016-09-14",10466.83,10454.24,-60.34,"-0.57%",10425.69,10519.96,152682912,22678086,"-",10608.88,10675,10716.42,10669.91,10625.03,10648.35,10615.42
"2016-09-19",10476.63,10557.25,103.01,"0.99%",10476.63,10570.58,142375088,21244204,"-",10550.09,10663.77,10700.32,10676.27,10619.28,10647.08,10620.45
"2016-09-20",10563.04,10544.53,-12.72,"-0.12%",10520.08,10563.73,146374592,21645460,"-",10506.44,10654.18,10683.91,10683.01,10615.18,10645.74,10627.06
"2016-09-21",10543.39,10583.4,38.88,"0.37%",10538.94,10600.68,144124352,21756992,"-",10530.8,10642.98,10676.51,10686.83,10611.81,10645.51,10630.5
"2016-09-22",10644.71,10662.21,78.81,"0.74%",10634.46,10697.39,171457120,25832158,"-",10560.33,10623.05,10672.11,10690.08,10607.2,10643.6,10633.81
"2016-09-23",10670.59,10609.7,-52.51,"-0.49%",10607.86,10679.82,165681600,24855448,"-",10591.42,10600.15,10664.57,10693.34,10612.29,10638.72,10636.29
"2016-09-26",10588.35,10392.7,-217,"-2.05%",10392.7,10588.51,179917744,26294528,"-",10558.51,10554.3,10650.25,10693.4,10612.26,10629.49,10634.67
"2016-09-27",10375.35,10476.97,84.27,"0.81%",10352.02,10476.97,148382848,21701228,"-",10545,10525.72,10639.41,10691.69,10615.94,10622.56,10634.97
"2016-09-28",10490.05,10467.16,-9.81,"-0.09%",10436.12,10492.93,128838328,18884332,"-",10521.75,10526.27,10626.55,10679.86,10622.99,10616.67,10632.6
"2016-09-29",10477.04,10512.25,45.09,"0.43%",10477.04,10553.02,137601776,20069452,"-",10491.76,10526.04,10615.7,10667.51,10629.62,10611.35,10631.09
"2016-09-30",10504.29,10567.58,55.33,"0.53%",10499.47,10590.37,128139200,18592244,"-",10483.33,10537.38,10606.19,10656.74,10636.78,10607.5,10629.85
"2016-10-10",10612.21,10741.69,174.11,"1.65%",10584.7,10741.69,185281392,27886688,"-",10553.13,10555.82,10609.8,10652.15,10646.16,10606.59,10631.87
"2016-10-11",10743.41,10782.31,40.62,"0.38%",10727.45,10782.31,194247888,27984766,"-",10614.2,10579.6,10616.89,10649.14,10657.16,10608.07,10634.71
"2016-10-12",10751.43,10788.59,6.28,"0.06%",10733.31,10792.12,182306720,26544088,"-",10678.48,10600.12,10621.55,10651.05,10665.15,10609.47,10637.94
"2016-10-13",10784.74,10787.49,-1.1,"-0.01%",10757.49,10818.04,188185792,26588696,"-",10733.53,10612.64,10617.85,10652.29,10670.72,10608.29,10638.44
"2016-10-14",10774.37,10743.47,-44.02,"-0.41%",10692.07,10774.37,137253392,19939368,"-",10768.71,10626.02,10613.08,10651.72,10676.51,10615.03,10636.6
"2016-10-17",10770.34,10651.5,-108.18,"-1.01%",10624.82,10783.67,79971152,10896401,"-",10750.67,10651.9,10603.1,10650.8,10683.02,10620.18,10633.22
"2016-10-18",10637.69,10797.02,145.52,"1.37%",10637.69,10797.02,82901120,11590975,"-",10753.61,10683.91,10604.81,10654.24,10689.75,10629.54,10632.79
"2016-10-19",10811.27,10757.92,-39.1,"-0.36%",10733.69,10824.41,83386304,10981506,"-",10747.48,10712.98,10619.63,10655.36,10688.14,10640.98,10632.72
"2016-10-20",10763.46,10784.33,26.41,"0.25%",10752.92,10802.66,75728104,10685090,"-",10746.85,10740.19,10633.12,10657.2,10685.68,10651.73,10632.82
"2016-10-21",10783.56,10748.9,-35.43,"-0.33%",10678.12,10802.54,83583320,11564432,"-",10747.93,10758.32,10647.85,10656.9,10682.13,10661.09,10632.64
"2016-10-24",10755.49,10842.64,93.74,"0.87%",10740.18,10871.16,93187304,12605225,"-",10786.16,10768.42,10662.12,10662.67,10681.22,10670.61,10633.56
"2016-10-25",10846.76,10871.51,28.87,"0.27%",10841.2,10871.66,86569840,12071945,"-",10801.06,10777.34,10678.47,10670.37,10681.19,10681.19,10636.28
"2016-10-26",10871.24,10817.51,-54,"-0.50%",10793.63,10871.24,88307760,12366628,"-",10812.98,10780.23,10690.17,10674.44,10683.34,10688.17,10637.93
"2016-10-27",10805.8,10788.97,-28.54,"-0.26%",10745.28,10808.14,72208240,10154144,"-",10813.91,10780.38,10696.51,10672.02,10684.31,10692.65,10636.97
"2016-10-28",10783.28,10711.04,-77.93,"-0.72%",10710.93,10836.77,76911824,10945751,"-",10806.33,10777.13,10701.58,10667.77,10683.07,10696.64,10642.05
"2016-10-31",10685.36,10704.3,-6.74,"-0.06%",10630.3,10719.04,66479556,9419487,"-",10778.67,10782.41,10717.16,10662.87,10683.7,10702.9,10647.22
"2016-11-01",10714.82,10796.14,91.84,"0.86%",10706.87,10797.06,66909628,9567375,"-",10763.59,10782.33,10733.12,10663.98,10686.26,10708.26,10655
"2016-11-02",10771.35,10692.65,-103.49,"-0.96%",10686.94,10785.11,79899016,11101615,"-",10738.62,10775.8,10744.39,10671.69,10685.47,10705.67,10663.45
"2016-11-03",10662.16,10743.96,51.31,"0.48%",10655.14,10804.26,88286656,12409088,"-",10729.62,10771.76,10755.98,10679.33,10685.84,10702.89,10671.74
"2016-11-04",10737.91,10702.57,-41.39,"-0.39%",10684.47,10784.84,74385608,10571663,"-",10727.92,10767.13,10762.73,10687.61,10684.46,10699.13,10678.76
"2016-11-07",10704.26,10695.18,-7.39,"-0.07%",10663.56,10729.99,86748064,10350377,"-",10726.1,10752.38,10760.4,10692.21,10685.1,10695.45,10684.24
"2016-11-08",10734.07,10763.13,67.95,"0.64%",10722.36,10785.88,80350768,10589729,"-",10719.5,10741.55,10759.44,10699.49,10688.17,10693.26,10691.25
"2016-11-09",10768.86,10697.11,-66.02,"-0.61%",10575.16,10785.09,104935392,13894497,"-",10720.39,10729.51,10754.87,10703.28,10688.21,10692.57,10695.06
"2016-11-10",10777.1,10821.66,124.55,"1.16%",10777.1,10848.98,100993896,12578772,"-",10735.93,10732.77,10756.58,10708.6,10687.21,10694,10699.34
"2016-11-11",10823.93,10878.14,56.48,"0.52%",10792.83,10878.14,126012496,15733444,"-",10771.04,10749.48,10763.31,10717.55,10688.2,10696.36,10705.44
"2016-11-14",10855.98,10907.53,29.39,"0.27%",10847.82,10952.61,132624408,16831828,"-",10813.51,10769.81,10776.11,10734.71,10689.61,10700.92,10714.05
"2016-11-15",10910.14,10958.1,50.57,"0.46%",10877.4,10958.1,106385712,13936969,"-",10852.51,10786,10784.16,10750.75,10694.49,10706.21,10721.22
"2016-11-16",10970.7,10968.08,9.98,"0.09%",10956.87,10998.92,109218192,14785428,"-",10906.7,10813.55,10794.67,10767.44,10707.15,10711.08,10723.65
"2016-11-17",10942.1,10945.42,-22.66,"-0.21%",10887.51,10961.8,85299432,11810466,"-",10931.45,10833.69,10802.73,10781.88,10717.92,10715.41,10724.69
"2016-11-18",10946.88,10889.11,-56.31,"-0.51%",10876.91,10963.66,78940112,10820859,"-",10933.65,10852.35,10809.74,10792.6,10728.79,10718.03,10724.67
"2016-11-21",10877.08,10899.92,10.81,"0.10%",10861.81,10955.44,82298544,11533010,"-",10932.13,10872.82,10812.6,10797.87,10737.36,10722.64,10725.01
"2016-11-22",10910.42,10985.6,85.68,"0.79%",10910.42,10985.6,95783784,13126551,"-",10937.63,10895.07,10818.31,10804.65,10748.39,10729.55,10726.89
"2016-11-23",11011,10973.8,-11.8,"-0.11%",10952,11041.52,108008928,15799611,"-",10938.77,10922.74,10826.12,10810.82,10758.15,10735.11,10730.93
"2016-11-24",10960.64,10967.47,-6.33,"-0.06%",10947.27,11030.12,102753136,14722127,"-",10943.18,10937.32,10835.05,10816.82,10765.78,10737.23,10734.55
"2016-11-25",10966.36,11036.53,69.06,"0.63%",10830.4,11036.53,102832032,14732227,"-",10972.66,10953.16,10851.32,10826.59,10776.45,10741.19,10739.16
"2016-11-28",11078.77,11068.87,32.34,"0.29%",11045.68,11108.87,111328216,15665778,"-",11006.45,10969.29,10869.55,10840.5,10793.35,10745.54,10745.65
"2016-11-29",11039.62,11034.7,-34.17,"-0.31%",11026.3,11124.81,113370336,15474277,"-",11016.27,10976.95,10881.48,10848.43,10807.3,10750.98,10751.33
"2016-11-30",11023.66,11012.19,-22.51,"-0.20%",10983.18,11072.05,97834056,13875565,"-",11023.95,10981.36,10897.45,10856.9,10820.92,10761.99,10756.13
"2016-12-01",11037.12,11088.16,75.97,"0.69%",11036.61,11090.93,95405536,13854869,"-",11048.09,10995.64,10914.66,10867.03,10835.32,10773.46,10762.11
"2016-12-02",11074.54,10912.63,-175.53,"-1.58%",10905.39,11078.29,101103552,13909924,"-",11023.31,10997.99,10925.17,10872.49,10843.95,10782.63,10764.69
"2016-12-05",10776.12,10784.33,-128.3,"-1.18%",10762.85,10894.08,91377688,12445917,"-",10966.4,10986.43,10929.62,10870.54,10845.01,10787.17,10766.61
"2016-12-06",10798.8,10779.77,-4.56,"-0.04%",10774.36,10833.81,69833816,10234542,"-",10915.42,10965.85,10930.46,10867.49,10844.95,10791.88,10768.93
"2016-12-07",10780.21,10855.72,75.96,"0.70%",10751.2,10855.72,74521760,9653013,"-",10884.12,10954.04,10938.39,10868.76,10846.63,10797.32,10771.6
"2016-12-08",10865.22,10812.3,-43.42,"-0.40%",10804.74,10865.22,78383208,10222484,"-",10828.95,10938.52,10937.92,10869.54,10847.25,10800.33,10770.78
"2016-12-09",10802.18,10789.62,-22.68,"-0.21%",10766.55,10835.91,77588544,10700016,"-",10804.35,10913.83,10933.49,10872.16,10848.4,10803.92,10769.96
"2016-12-12",10774.59,10302.85,-486.77,"-4.51%",10292.54,10775.57,115126880,15302405,"-",10708.05,10837.23,10903.26,10858.77,10839.68,10802.13,10760.82
"2016-12-13",10280.44,10332.28,29.43,"0.29%",10192.13,10364.06,81812800,10397014,"-",10618.55,10766.99,10871.97,10843.31,10828.07,10799.23,10753.65
"2016-12-14",10318.07,10232.82,-99.46,"-0.96%",10213.95,10333.66,79221984,9970805,"-",10493.97,10689.05,10835.2,10827.98,10814.94,10794.55,10749.83
"2016-12-15",10202.24,10256.11,23.29,"0.23%",10195,10331.98,75587200,9589940,"-",10382.74,10605.84,10800.74,10811.72,10801.73,10789.42,10745.53
"2016-12-16",10258.64,10334.76,78.65,"0.77%",10239.21,10346.53,67987400,8752582,"-",10291.76,10548.06,10773.02,10799.46,10791.38,10784.77,10743.54
"2016-12-19",10330.61,10283.16,-51.6,"-0.50%",10262.69,10330.61,65563488,8049444.5,"-",10287.83,10497.94,10742.18,10785.73,10777.39,10775.6,10738.97
"2016-12-20",10275.44,10245.33,-37.83,"-0.37%",10204.02,10276.63,63582324,7646382.5,"-",10270.44,10444.5,10705.17,10768.47,10761.74,10764.86,10733.98
"2016-12-21",10266.19,10313.57,68.24,"0.67%",10266.19,10320.34,62491032,7951881,"-",10286.59,10390.28,10672.16,10755.68,10749.14,10755.36,10729.48
"2016-12-22",10310.72,10306.92,-6.65,"-0.06%",10257.32,10323.07,58660432,7418071.5,"-",10296.75,10339.74,10639.13,10738.53,10737.09,10745.75,10723.56
"2016-12-23",10304.63,10199.86,-107.06,"-1.04%",10196.72,10311.39,63294100,7907261,"-",10269.77,10280.77,10597.3,10715.92,10724.31,10734.87,10716.73
"2016-12-26",10163.51,10233.42,33.56,"0.33%",10062.37,10233.42,61395728,7861068.5,"-",10259.82,10273.82,10555.53,10693.45,10712.54,10726.51,10714.08
"2016-12-27",10229.91,10230.57,-2.85,"-0.03%",10221.67,10270.98,52586172,6806116,"-",10256.87,10263.65,10515.32,10669.2,10698.4,10715.18,10709.97
"2016-12-28",10229.01,10187.16,-43.41,"-0.42%",10169.8,10246.77,51950156,6443636.5,"-",10231.59,10259.09,10474.07,10643.16,10685.76,10703.77,10705.3
"2016-12-29",10177.03,10159.45,-27.71,"-0.27%",10151.28,10222.52,49348956,6447161,"-",10202.09,10249.42,10427.63,10616.97,10671.15,10691.27,10699.42
"2016-12-30",10175.5,10177.14,17.69,"0.17%",10145.11,10204.09,50435324,6523631,"-",10197.55,10233.66,10390.86,10593.23,10658.01,10679.84,10692.92
"2017-01-03",10205.14,10262.85,85.71,"0.84%",10205.14,10275.13,62193540,7788159,"-",10203.43,10231.63,10364.78,10572,10647.2,10668.24,10684.94
"2017-01-04",10264.43,10384.87,122.02,"1.19%",10255.75,10384.87,72296288,9993175,"-",10234.29,10245.58,10345.04,10551.97,10637.75,10658.51,10678.31
"2017-01-05",10382.6,10371.47,-13.4,"-0.13%",10365.44,10396.91,68094984,9177060,"-",10271.16,10251.37,10320.83,10531.9,10629.61,10649.59,10671.36
"2017-01-06",10362.85,10289.36,-82.11,"-0.79%",10286.52,10363.12,61857024,8652467,"-",10297.14,10249.62,10294.68,10509.29,10616.3,10639.59,10663.06
"2017-01-09",10281.31,10331.79,42.43,"0.41%",10258.37,10337.7,61933736,8582359,"-",10328.07,10262.81,10271.79,10485.8,10602.64,10632.01,10656.2
"2017-01-10",10327.01,10306.34,-25.45,"-0.25%",10301.69,10357.14,64607492,8234365.5,"-",10336.77,10270.1,10271.96,10460.38,10587.61,10624.05,10650.44
"2017-01-11",10294.3,10215.48,-90.86,"-0.88%",10213.86,10331.37,61994392,7779130.5,"-",10302.89,10268.59,10266.12,10433.08,10569.04,10612.44,10640.75
"2017-01-12",10207.43,10131.23,-84.25,"-0.82%",10127.42,10236.09,62418236,7345732,"-",10254.84,10263,10261.04,10403.71,10548.12,10601.21,10630.31
"2017-01-13",10135.68,10008.3,-122.93,"-1.21%",9997.4,10155.22,59788620,7686034,"-",10198.63,10247.88,10248.65,10367.72,10524.7,10586.49,10617.37
"2017-01-16",9993.56,9712.8,-295.5,"-2.95%",9482.84,9993.56,82699384,10332469,"-",10074.83,10201.45,10217.55,10327.72,10495.29,10566.7,10600.1
"2017-01-17",9684.53,9826.79,113.99,"1.17%",9611.19,9827.91,57698372,7555910,"-",9978.92,10157.84,10194.74,10295.8,10468.46,10549.33,10583.17
"2017-01-18",9801.08,9804.76,-22.03,"-0.22%",9774.75,9858.79,46393016,6289788.5,"-",9896.78,10099.83,10172.71,10263.3,10438.94,10530.16,10565.39
"2017-01-19",9781.64,9768.57,-36.19,"-0.37%",9746.3,9821.22,45484056,5400063,"-",9824.24,10039.54,10145.46,10227.06,10408.81,10511.59,10547.91
"2017-01-20",9763.04,9906.14,137.57,"1.41%",9762.78,9925.17,52895984,6885930.5,"-",9803.81,10001.22,10125.42,10196.86,10382.27,10493.28,10533.2
"2017-01-23",9919.41,9976.19,70.05,"0.71%",9919.41,10010.08,56818120,6849927.5,"-",9856.49,9965.66,10114.23,10169.74,10355.77,10475.24,10520.95
"2017-01-24",9972.61,9941.55,-34.64,"-0.35%",9928.08,9978.27,51076768,6242457,"-",9879.44,9929.18,10099.64,10157.7,10327.58,10455.92,10508.24
"2017-01-25",9931.62,9977.96,36.41,"0.37%",9922.49,9991.5,43293548,5336924.5,"-",9914.08,9905.43,10087.01,10145.89,10301.16,10436.32,10494.6
"2017-01-26",9989.85,10052.05,74.09,"0.74%",9989.36,10053.36,45169592,5498027,"-",9970.78,9897.51,10080.25,10139.86,10277.16,10418,10483.92
"2017-02-03",10061.29,10004.84,-47.21,"-0.47%",9985.3,10066.7,45144216,5033531,"-",9990.52,9897.17,10072.52,10131.49,10250.08,10399.19,10471.61
"2017-02-06",10004.22,10078.73,73.89,"0.74%",9984.64,10080.58,51862156,6557779.5,"-",10011.03,9933.76,10067.6,10122.95,10229.23,10382.98,10461.21
"2017-02-07",10072.51,10055.57,-23.16,"-0.23%",10011.77,10093.67,53470568,6916219.5,"-",10033.83,9956.64,10057.24,10115.37,10211.01,10366.09,10450.55
"2017-02-08",10043.61,10130.12,74.55,"0.74%",10003.92,10130.12,57522172,7586910,"-",10064.26,9989.17,10044.5,10111.53,10194.77,10348.99,10440
"2017-02-09",10124.45,10182.73,52.61,"0.52%",10116.45,10194.42,68979408,8881176,"-",10090.4,10030.59,10035.07,10107.17,10177.95,10333.16,10431.43
"2017-02-10",10184.57,10186.38,3.65,"0.04%",10155.36,10212.48,75602008,9035776,"-",10126.71,10058.61,10029.92,10103.15,10162.3,10317.54,10420.84
"2017-02-13",10188.71,10270.83,84.45,"0.83%",10187.09,10279.12,77994984,9625706,"-",10165.13,10088.08,10026.87,10105.51,10149.33,10302.23,10410.72
"2017-02-14",10273.09,10264.92,-5.9,"-0.06%",10234.37,10286.37,65103340,8197397,"-",10207,10120.41,10024.8,10106.56,10148.38,10286.15,10400.01
"2017-02-15",10259.95,10177.25,-87.67,"-0.85%",10160.11,10294.77,78931512,9753466,"-",10216.42,10140.34,10022.89,10104.79,10144.5,10269,10386.99
"2017-02-16",10175.12,10253.96,76.71,"0.75%",10163.24,10253.96,69286128,8367322,"-",10230.67,10160.53,10029.02,10107.01,10145.03,10253.84,10375.09
"2017-02-17",10261.09,10197.92,-56.04,"-0.55%",10183.38,10296.14,74935560,9541378,"-",10232.98,10179.84,10038.5,10108.3,10143.58,10236.03,10362.63
"2017-02-20",10203.02,10329,131.08,"1.29%",10203.02,10334.59,76302968,9784666,"-",10244.61,10204.87,10069.31,10113.36,10143.43,10224.36,10353.3
"2017-02-21",10338.87,10405.75,76.75,"0.74%",10330.29,10407.14,81971416,10662001,"-",10272.78,10239.89,10098.26,10118.12,10146.5,10216.79,10345.06
"2017-02-22",10403.92,10444.38,38.63,"0.37%",10385.1,10444.38,80970640,10326146,"-",10326.2,10271.31,10130.24,10120.11,10151.47,10210.08,10336.04
"2017-02-23",10439.83,10432.64,-11.74,"-0.11%",10379.05,10454.16,86652016,11059042,"-",10361.94,10296.3,10163.45,10122.14,10154.45,10201.62,10327.02
"2017-02-24",10423.64,10443.73,11.09,"0.11%",10396.75,10446.5,76567544,10288310,"-",10411.1,10322.04,10190.33,10127.29,10157.87,10194.25,10318.29
"2017-02-27",10443.3,10353.56,-90.17,"-0.86%",10345.47,10447.68,74077832,9924662,"-",10416.01,10330.31,10209.19,10128.02,10161.71,10185.52,10306.91
"2017-02-28",10354.87,10391.34,37.78,"0.36%",10340.09,10402.28,64357288,8538110,"-",10413.13,10342.95,10231.68,10130.85,10165.66,10187.29,10295.62
"2017-03-01",10387.63,10418.62,27.28,"0.26%",10378.12,10446.38,75071440,10056464,"-",10407.98,10367.09,10253.72,10137.62,10170.36,10189.02,10285.35
